community	wavelength	absorbance
11100011	407	0.8757
11100011	408	0.8756
11100011	409	0.874
11100011	410	0.8734
11100011	411	0.8711
11100011	412	0.8683
11100011	413	0.8651
11100011	414	0.8606
11100011	415	0.8567
11100011	416	0.8535
11100011	417	0.8498
11100011	418	0.8447
11100011	419	0.8409
11100011	420	0.8377
11100011	421	0.834
11100011	422	0.8302
11100011	423	0.8263
11100011	424	0.8236
11100011	425	0.8209
11100011	426	0.817
11100011	427	0.814
11100011	428	0.8115
11100011	429	0.808
11100011	430	0.8047
11100011	431	0.8018
11100011	432	0.7988
11100011	433	0.7955
11100011	434	0.7929
11100011	435	0.7896
11100011	436	0.787
11100011	437	0.785
11100011	438	0.7826
11100011	439	0.7812
11100011	440	0.7799
11100011	441	0.7783
11100011	442	0.7775
11100011	443	0.7772
11100011	444	0.7771
11100011	445	0.7776
11100011	446	0.7781
11100011	447	0.7783
11100011	448	0.7791
11100011	449	0.7806
11100011	450	0.7804
11100011	451	0.7817
11100011	452	0.7826
11100011	453	0.783
11100011	454	0.7836
11100011	455	0.7843
11100011	456	0.7842
11100011	457	0.7851
11100011	458	0.7848
11100011	459	0.7849
11100011	460	0.7854
11100011	461	0.7855
11100011	462	0.7855
11100011	463	0.7858
11100011	464	0.7865
11100011	465	0.7869
11100011	466	0.7887
11100011	467	0.7902
11100011	468	0.7926
11100011	469	0.7959
11100011	470	0.7992
11100011	471	0.8031
11100011	472	0.8097
11100011	473	0.8152
11100011	474	0.8198
11100011	475	0.8267
11100011	476	0.8345
11100011	477	0.8402
11100011	478	0.8467
11100011	479	0.855
11100011	480	0.8622
11100011	481	0.8683
11100011	482	0.8744
11100011	483	0.8806
11100011	484	0.8848
11100011	485	0.8879
11100011	486	0.8928
11100011	487	0.8954
11100011	488	0.898
11100011	489	0.9001
11100011	490	0.9019
11100011	491	0.9025
11100011	492	0.9031
11100011	493	0.9035
11100011	494	0.9033
11100011	495	0.9035
11100011	496	0.9038
11100011	497	0.9047
11100011	498	0.9045
11100011	499	0.9062
11100011	500	0.9078
11100011	501	0.9104
11100011	502	0.9134
11100011	503	0.9169
11100011	504	0.9218
11100011	505	0.9264
11100011	506	0.9312
11100011	507	0.9376
11100011	508	0.9442
11100011	509	0.9486
11100011	510	0.9558
11100011	511	0.9584
11100011	512	0.9611
11100011	513	0.9648
11100011	514	0.9659
11100011	515	0.9652
11100011	516	0.9628
11100011	517	0.957
11100011	518	0.9517
11100011	519	0.9459
11100011	520	0.9348
11100011	521	0.9232
11100011	522	0.91
11100011	523	0.8961
11100011	524	0.8796
11100011	525	0.8652
11100011	526	0.8517
11100011	527	0.8336
11100011	528	0.8182
11100011	529	0.807
11100011	530	0.7954
11100011	531	0.7779
11100011	532	0.7634
11100011	533	0.7532
11100011	534	0.743
11100011	535	0.7336
11100011	536	0.7276
11100011	537	0.7206
11100011	538	0.715
11100011	539	0.7119
11100011	540	0.7102
11100011	541	0.7096
11100011	542	0.7108
11100011	543	0.7129
11100011	544	0.7161
11100011	545	0.721
11100011	546	0.7266
11100011	547	0.731
11100011	548	0.7367
11100011	549	0.7451
11100011	550	0.7516
11100011	551	0.7569
11100011	552	0.7624
11100011	553	0.7677
11100011	554	0.7711
11100011	555	0.7739
11100011	556	0.7746
11100011	557	0.7737
11100011	558	0.771
11100011	559	0.7651
11100011	560	0.76
11100011	561	0.7527
11100011	562	0.7402
11100011	563	0.7273
11100011	564	0.7168
11100011	565	0.7034
11100011	566	0.6883
11100011	567	0.6743
11100011	568	0.6613
11100011	569	0.6482
11100011	570	0.6335
11100011	571	0.6221
11100011	572	0.6117
11100011	573	0.6006
11100011	574	0.5896
11100011	575	0.5808
11100011	576	0.5726
11100011	577	0.5632
11100011	578	0.5568
11100011	579	0.5507
11100011	580	0.544
11100011	581	0.5374
11100011	582	0.5338
11100011	583	0.5294
11100011	584	0.5252
11100011	585	0.5218
11100011	586	0.5198
11100011	587	0.5173
11100011	588	0.5151
11100011	589	0.5139
11100011	590	0.5141
11100011	591	0.5138
11100011	592	0.5142
11100011	593	0.5163
11100011	594	0.518
11100011	595	0.5202
11100011	596	0.5239
11100011	597	0.5278
11100011	598	0.5318
11100011	599	0.5374
11100011	600	0.5446
11100011	601	0.5528
11100011	602	0.5617
11100011	603	0.5705
11100011	604	0.5792
11100011	605	0.5906
11100011	606	0.6055
11100011	607	0.618
11100011	608	0.6297
11100011	609	0.6459
11100011	610	0.6627
11100011	611	0.6773
11100011	612	0.6925
11100011	613	0.711
11100011	614	0.7287
11100011	615	0.7456
11100011	616	0.761
11100011	617	0.7796
11100011	618	0.7962
11100011	619	0.8132
11100011	620	0.8277
11100011	621	0.8425
11100011	622	0.8563
11100011	623	0.8701
11100011	624	0.8799
11100011	625	0.8905
11100011	626	0.8975
11100011	627	0.9021
11100011	628	0.9057
11100011	629	0.9061
11100011	630	0.9033
11100011	631	0.8983
11100011	632	0.887
11100011	633	0.8784
11100011	634	0.8666
11100011	635	0.8481
11100011	636	0.8282
11100011	637	0.8113
11100011	638	0.7876
11100011	639	0.7612
11100011	640	0.7375
11100011	641	0.7138
11100011	642	0.6845
11100011	643	0.6556
11100011	644	0.6308
11100011	645	0.605
11100011	646	0.573
11100011	647	0.5447
11100011	648	0.522
11100011	649	0.4981
11100011	650	0.4709
11100011	651	0.4417
11100011	652	0.421
11100011	653	0.4068
11100011	654	0.3822
11100011	655	0.3579
11100011	656	0.3425
11100011	657	0.3285
11100011	658	0.3108
11100011	659	0.2944
11100011	660	0.2852
11100011	661	0.2725
11100011	662	0.26
11100011	663	0.2491
11100011	664	0.2409
11100011	665	0.2315
11100011	666	0.2217
11100011	667	0.2152
11100011	668	0.2087
11100011	669	0.2011
11100011	670	0.1947
11100011	671	0.1905
11100011	672	0.1857
11100011	673	0.1795
11100011	674	0.1749
11100011	675	0.1725
11100011	676	0.1686
11100011	677	0.1643
11100011	678	0.1612
11100011	679	0.1581
11100011	680	0.1551
11100011	681	0.1531
11100011	682	0.1513
11100011	683	0.1492
11100011	684	0.1471
11100011	685	0.1448
11100011	686	0.1434
11100011	687	0.1418
11100011	688	0.1397
11100011	689	0.1378
11100011	690	0.1364
11100011	691	0.1358
11100011	692	0.134
11100011	693	0.1334
11100011	694	0.1322
11100011	695	0.131
11100011	696	0.1303
11100011	697	0.1288
11100011	698	0.1278
11100011	699	0.1271
11100011	700	0.1268
11100011	701	0.1253
11100011	702	0.1242
11100011	703	0.1232
11100011	704	0.1231
11100011	705	0.1227
11100011	706	0.1211
11100011	707	0.1208
11100011	708	0.1201
11100011	709	0.1197
11100011	710	0.1196
11100011	711	0.1187
11100011	712	0.1179
11100011	713	0.1174
11100011	714	0.1165
11100011	715	0.1168
11100011	716	0.1158
11100011	717	0.1161
11100011	718	0.1153
11100011	719	0.1144
11100011	720	0.1136
11100011	721	0.1136
11100011	722	0.1128
11100011	723	0.1118
11100011	724	0.1121
11100011	725	0.1111
11100011	726	0.1112
11100011	727	0.1098
11100011	728	0.1102
11100011	729	0.1099
11100011	730	0.1088
11100011	731	0.109
11100011	732	0.1078
11100011	733	0.1082
11100011	734	0.1072
11100011	735	0.1066
11100011	736	0.1065
11100011	737	0.106
11100011	738	0.1054
11100011	739	0.1058
11100011	740	0.1049
11100011	741	0.1045
11100011	742	0.1047
11100011	743	0.1042
11100011	744	0.103
11100011	745	0.104
11100011	746	0.1027
11100011	747	0.1015
11100011	748	0.1022
11100011	749	0.1011
11100011	750	0.1002
11100011	751	0.0984
11100011	752	0.0993
11100011	753	0.1013
11100011	754	0.0987
11100011	755	0.0984
11100011	756	0.0991
11100011	757	0.098
11100011	758	0.0982
11100011	759	0.0984
11100011	760	0.0974
11100011	761	0.0971
11100011	762	0.0961
11100011	763	0.0958
11100011	764	0.0956
11100011	765	0.0956
11100011	766	0.0951
11100011	767	0.0948
11100011	768	0.0941
11100011	769	0.0931
11100011	770	0.0932
11100011	771	0.0934
11100011	772	0.0933
11100011	773	0.0927
11100011	774	0.0927
11100011	775	0.0922
11100011	776	0.0915
11100011	777	0.0927
11100011	778	0.0921
11100011	779	0.0915
11100011	780	0.0907
11100101	380	1.1565
11100101	381	1.1522
11100101	382	1.1484
11100101	383	1.1433
11100101	384	1.1395
11100101	385	1.1358
11100101	386	1.1319
11100101	387	1.1278
11100101	388	1.1251
11100101	389	1.1219
11100101	390	1.1182
11100101	391	1.1153
11100101	392	1.1123
11100101	393	1.1109
11100101	394	1.1089
11100101	395	1.1076
11100101	396	1.1072
11100101	397	1.1065
11100101	398	1.1066
11100101	399	1.1072
11100101	400	1.1078
11100101	401	1.1073
11100101	402	1.1088
11100101	403	1.1086
11100101	404	1.1079
11100101	405	1.1077
11100101	406	1.107
11100101	407	1.1051
11100101	408	1.1035
11100101	409	1.1002
11100101	410	1.0972
11100101	411	1.0943
11100101	412	1.0906
11100101	413	1.0863
11100101	414	1.0815
11100101	415	1.077
11100101	416	1.0739
11100101	417	1.0701
11100101	418	1.0641
11100101	419	1.0602
11100101	420	1.057
11100101	421	1.0535
11100101	422	1.0488
11100101	423	1.045
11100101	424	1.0414
11100101	425	1.0378
11100101	426	1.0335
11100101	427	1.0293
11100101	428	1.0254
11100101	429	1.0213
11100101	430	1.0163
11100101	431	1.0117
11100101	432	1.007
11100101	433	1.0016
11100101	434	0.9965
11100101	435	0.9919
11100101	436	0.9872
11100101	437	0.9831
11100101	438	0.9783
11100101	439	0.9752
11100101	440	0.9717
11100101	441	0.9675
11100101	442	0.964
11100101	443	0.9613
11100101	444	0.9585
11100101	445	0.9548
11100101	446	0.9519
11100101	447	0.9496
11100101	448	0.9468
11100101	449	0.9446
11100101	450	0.9413
11100101	451	0.9392
11100101	452	0.9362
11100101	453	0.9339
11100101	454	0.9311
11100101	455	0.928
11100101	456	0.9243
11100101	457	0.9209
11100101	458	0.9177
11100101	459	0.9136
11100101	460	0.9098
11100101	461	0.9068
11100101	462	0.9025
11100101	463	0.8991
11100101	464	0.8948
11100101	465	0.8907
11100101	466	0.8891
11100101	467	0.887
11100101	468	0.8851
11100101	469	0.884
11100101	470	0.8838
11100101	471	0.8845
11100101	472	0.8858
11100101	473	0.888
11100101	474	0.8891
11100101	475	0.8917
11100101	476	0.8965
11100101	477	0.8986
11100101	478	0.9019
11100101	479	0.9064
11100101	480	0.9093
11100101	481	0.9121
11100101	482	0.9162
11100101	483	0.9187
11100101	484	0.92
11100101	485	0.922
11100101	486	0.9229
11100101	487	0.9237
11100101	488	0.9244
11100101	489	0.9235
11100101	490	0.9228
11100101	491	0.9217
11100101	492	0.92
11100101	493	0.9185
11100101	494	0.9173
11100101	495	0.9145
11100101	496	0.9129
11100101	497	0.9114
11100101	498	0.9093
11100101	499	0.9097
11100101	500	0.9092
11100101	501	0.9091
11100101	502	0.911
11100101	503	0.9117
11100101	504	0.9141
11100101	505	0.9175
11100101	506	0.921
11100101	507	0.9245
11100101	508	0.9296
11100101	509	0.9342
11100101	510	0.9391
11100101	511	0.9424
11100101	512	0.9453
11100101	513	0.9492
11100101	514	0.9503
11100101	515	0.9508
11100101	516	0.949
11100101	517	0.9455
11100101	518	0.9407
11100101	519	0.9354
11100101	520	0.9274
11100101	521	0.9169
11100101	522	0.9064
11100101	523	0.8933
11100101	524	0.879
11100101	525	0.8646
11100101	526	0.8521
11100101	527	0.8358
11100101	528	0.8211
11100101	529	0.81
11100101	530	0.7981
11100101	531	0.7819
11100101	532	0.7673
11100101	533	0.7577
11100101	534	0.7455
11100101	535	0.737
11100101	536	0.729
11100101	537	0.7213
11100101	538	0.7149
11100101	539	0.7102
11100101	540	0.7069
11100101	541	0.7054
11100101	542	0.7053
11100101	543	0.706
11100101	544	0.708
11100101	545	0.7113
11100101	546	0.7155
11100101	547	0.7202
11100101	548	0.7241
11100101	549	0.7309
11100101	550	0.7377
11100101	551	0.7427
11100101	552	0.7487
11100101	553	0.7539
11100101	554	0.7585
11100101	555	0.7617
11100101	556	0.7642
11100101	557	0.7641
11100101	558	0.7633
11100101	559	0.7589
11100101	560	0.7548
11100101	561	0.749
11100101	562	0.7387
11100101	563	0.7278
11100101	564	0.7182
11100101	565	0.7066
11100101	566	0.6921
11100101	567	0.6794
11100101	568	0.6688
11100101	569	0.656
11100101	570	0.6428
11100101	571	0.6331
11100101	572	0.6229
11100101	573	0.6132
11100101	574	0.6035
11100101	575	0.595
11100101	576	0.589
11100101	577	0.5813
11100101	578	0.5745
11100101	579	0.5713
11100101	580	0.5666
11100101	581	0.5618
11100101	582	0.5604
11100101	583	0.5587
11100101	584	0.5567
11100101	585	0.5563
11100101	586	0.5566
11100101	587	0.5573
11100101	588	0.5604
11100101	589	0.5629
11100101	590	0.5656
11100101	591	0.5703
11100101	592	0.5753
11100101	593	0.5813
11100101	594	0.5877
11100101	595	0.5944
11100101	596	0.603
11100101	597	0.6102
11100101	598	0.6185
11100101	599	0.6286
11100101	600	0.6399
11100101	601	0.6499
11100101	602	0.6619
11100101	603	0.6725
11100101	604	0.6827
11100101	605	0.6948
11100101	606	0.7094
11100101	607	0.721
11100101	608	0.7312
11100101	609	0.7462
11100101	610	0.7588
11100101	611	0.7701
11100101	612	0.7825
11100101	613	0.7956
11100101	614	0.8086
11100101	615	0.8203
11100101	616	0.8304
11100101	617	0.8419
11100101	618	0.8519
11100101	619	0.8625
11100101	620	0.8722
11100101	621	0.8811
11100101	622	0.8895
11100101	623	0.8981
11100101	624	0.9032
11100101	625	0.9096
11100101	626	0.9134
11100101	627	0.9165
11100101	628	0.9178
11100101	629	0.9182
11100101	630	0.9174
11100101	631	0.9146
11100101	632	0.9082
11100101	633	0.9026
11100101	634	0.8961
11100101	635	0.8871
11100101	636	0.8757
11100101	637	0.8655
11100101	638	0.8526
11100101	639	0.8381
11100101	640	0.8251
11100101	641	0.8127
11100101	642	0.7961
11100101	643	0.7789
11100101	644	0.7654
11100101	645	0.7494
11100101	646	0.7331
11100101	647	0.7157
11100101	648	0.702
11100101	649	0.6874
11100101	650	0.671
11100101	651	0.6529
11100101	652	0.6395
11100101	653	0.6303
11100101	654	0.6137
11100101	655	0.5963
11100101	656	0.5849
11100101	657	0.5733
11100101	658	0.5592
11100101	659	0.5462
11100101	660	0.5377
11100101	661	0.5276
11100101	662	0.5158
11100101	663	0.5053
11100101	664	0.496
11100101	665	0.4859
11100101	666	0.4748
11100101	667	0.4682
11100101	668	0.4609
11100101	669	0.4503
11100101	670	0.4425
11100101	671	0.4356
11100101	672	0.429
11100101	673	0.4211
11100101	674	0.414
11100101	675	0.4082
11100101	676	0.403
11100101	677	0.3948
11100101	678	0.3885
11100101	679	0.384
11100101	680	0.378
11100101	681	0.3728
11100101	682	0.3688
11100101	683	0.3644
11100101	684	0.36
11100101	685	0.3548
11100101	686	0.3518
11100101	687	0.3473
11100101	688	0.3435
11100101	689	0.3384
11100101	690	0.3352
11100101	691	0.3327
11100101	692	0.3282
11100101	693	0.3255
11100101	694	0.3233
11100101	695	0.3197
11100101	696	0.3168
11100101	697	0.3141
11100101	698	0.3111
11100101	699	0.3089
11100101	700	0.3072
11100101	701	0.3044
11100101	702	0.3026
11100101	703	0.3011
11100101	704	0.2998
11100101	705	0.2987
11100101	706	0.2969
11100101	707	0.2959
11100101	708	0.295
11100101	709	0.295
11100101	710	0.2949
11100101	711	0.2945
11100101	712	0.2946
11100101	713	0.2945
11100101	714	0.2954
11100101	715	0.2966
11100101	716	0.2959
11100101	717	0.2974
11100101	718	0.2985
11100101	719	0.2983
11100101	720	0.2982
11100101	721	0.2992
11100101	722	0.3
11100101	723	0.3003
11100101	724	0.3008
11100101	725	0.2999
11100101	726	0.2998
11100101	727	0.2987
11100101	728	0.2995
11100101	729	0.2978
11100101	730	0.2962
11100101	731	0.2957
11100101	732	0.2935
11100101	733	0.292
11100101	734	0.2892
11100101	735	0.2871
11100101	736	0.2845
11100101	737	0.2824
11100101	738	0.2801
11100101	739	0.2782
11100101	740	0.2734
11100101	741	0.2721
11100101	742	0.2686
11100101	743	0.2654
11100101	744	0.2612
11100101	745	0.2596
11100101	746	0.2556
11100101	747	0.253
11100101	748	0.2506
11100101	749	0.248
11100101	750	0.2449
11100101	751	0.2411
11100101	752	0.2388
11100101	753	0.2381
11100101	754	0.2342
11100101	755	0.2323
11100101	756	0.2311
11100101	757	0.2285
11100101	758	0.2266
11100101	759	0.2253
11100101	760	0.2244
11100101	761	0.2219
11100101	762	0.2203
11100101	763	0.2184
11100101	764	0.2174
11100101	765	0.2159
11100101	766	0.2158
11100101	767	0.2151
11100101	768	0.2139
11100101	769	0.2118
11100101	770	0.2128
11100101	771	0.211
11100101	772	0.2104
11100101	773	0.2114
11100101	774	0.2099
11100101	775	0.2093
11100101	776	0.2081
11100101	777	0.208
11100101	778	0.2081
11100101	779	0.208
11100101	780	0.2058
11100110	380	1.0515
11100110	381	1.0492
11100110	382	1.0484
11100110	383	1.0461
11100110	384	1.0447
11100110	385	1.043
11100110	386	1.0417
11100110	387	1.04
11100110	388	1.039
11100110	389	1.037
11100110	390	1.0346
11100110	391	1.0335
11100110	392	1.0321
11100110	393	1.0309
11100110	394	1.0305
11100110	395	1.0301
11100110	396	1.0297
11100110	397	1.0304
11100110	398	1.0305
11100110	399	1.0312
11100110	400	1.0326
11100110	401	1.0326
11100110	402	1.0341
11100110	403	1.0345
11100110	404	1.035
11100110	405	1.0347
11100110	406	1.0342
11100110	407	1.0322
11100110	408	1.0302
11100110	409	1.0264
11100110	410	1.0225
11100110	411	1.0184
11100110	412	1.0138
11100110	413	1.007
11100110	414	1.0002
11100110	415	0.993
11100110	416	0.9878
11100110	417	0.9814
11100110	418	0.9724
11100110	419	0.9648
11100110	420	0.9594
11100110	421	0.9532
11100110	422	0.9454
11100110	423	0.9376
11100110	424	0.9327
11100110	425	0.9264
11100110	426	0.9192
11100110	427	0.9132
11100110	428	0.907
11100110	429	0.9
11100110	430	0.8934
11100110	431	0.8869
11100110	432	0.8807
11100110	433	0.8739
11100110	434	0.8669
11100110	435	0.861
11100110	436	0.8551
11100110	437	0.849
11100110	438	0.8428
11100110	439	0.8382
11100110	440	0.8333
11100110	441	0.8271
11100110	442	0.8221
11100110	443	0.8171
11100110	444	0.8124
11100110	445	0.8063
11100110	446	0.8004
11100110	447	0.796
11100110	448	0.7911
11100110	449	0.7854
11100110	450	0.7805
11100110	451	0.7764
11100110	452	0.7704
11100110	453	0.7655
11100110	454	0.7617
11100110	455	0.7562
11100110	456	0.7497
11100110	457	0.7442
11100110	458	0.7388
11100110	459	0.7329
11100110	460	0.727
11100110	461	0.7225
11100110	462	0.7166
11100110	463	0.7119
11100110	464	0.7049
11100110	465	0.6987
11100110	466	0.6953
11100110	467	0.6911
11100110	468	0.687
11100110	469	0.6831
11100110	470	0.6801
11100110	471	0.6781
11100110	472	0.6753
11100110	473	0.6738
11100110	474	0.6724
11100110	475	0.6712
11100110	476	0.67
11100110	477	0.6695
11100110	478	0.6689
11100110	479	0.6681
11100110	480	0.6673
11100110	481	0.6663
11100110	482	0.6659
11100110	483	0.6649
11100110	484	0.6641
11100110	485	0.6634
11100110	486	0.6618
11100110	487	0.6601
11100110	488	0.6582
11100110	489	0.6561
11100110	490	0.654
11100110	491	0.6513
11100110	492	0.6487
11100110	493	0.6464
11100110	494	0.6436
11100110	495	0.6401
11100110	496	0.6368
11100110	497	0.6353
11100110	498	0.6322
11100110	499	0.6301
11100110	500	0.6277
11100110	501	0.6257
11100110	502	0.6241
11100110	503	0.6228
11100110	504	0.6219
11100110	505	0.6217
11100110	506	0.6208
11100110	507	0.6204
11100110	508	0.6212
11100110	509	0.6213
11100110	510	0.6215
11100110	511	0.622
11100110	512	0.6215
11100110	513	0.6211
11100110	514	0.6206
11100110	515	0.6198
11100110	516	0.6179
11100110	517	0.6142
11100110	518	0.6114
11100110	519	0.6085
11100110	520	0.6036
11100110	521	0.5982
11100110	522	0.5927
11100110	523	0.5863
11100110	524	0.5791
11100110	525	0.5721
11100110	526	0.566
11100110	527	0.5577
11100110	528	0.5512
11100110	529	0.5459
11100110	530	0.5403
11100110	531	0.5324
11100110	532	0.5252
11100110	533	0.5207
11100110	534	0.5152
11100110	535	0.5111
11100110	536	0.5081
11100110	537	0.5044
11100110	538	0.5017
11100110	539	0.4998
11100110	540	0.4987
11100110	541	0.4981
11100110	542	0.4989
11100110	543	0.4996
11100110	544	0.5014
11100110	545	0.5038
11100110	546	0.5068
11100110	547	0.5093
11100110	548	0.5123
11100110	549	0.5171
11100110	550	0.5224
11100110	551	0.5262
11100110	552	0.5304
11100110	553	0.5351
11100110	554	0.5396
11100110	555	0.5436
11100110	556	0.5472
11100110	557	0.5504
11100110	558	0.5536
11100110	559	0.5559
11100110	560	0.5573
11100110	561	0.5578
11100110	562	0.5584
11100110	563	0.5575
11100110	564	0.557
11100110	565	0.5561
11100110	566	0.555
11100110	567	0.5539
11100110	568	0.5533
11100110	569	0.5518
11100110	570	0.5517
11100110	571	0.5515
11100110	572	0.5517
11100110	573	0.5523
11100110	574	0.553
11100110	575	0.555
11100110	576	0.5564
11100110	577	0.5584
11100110	578	0.5612
11100110	579	0.5652
11100110	580	0.5678
11100110	581	0.5719
11100110	582	0.576
11100110	583	0.5802
11100110	584	0.587
11100110	585	0.5934
11100110	586	0.5981
11100110	587	0.6054
11100110	588	0.6143
11100110	589	0.6221
11100110	590	0.6295
11100110	591	0.6404
11100110	592	0.6516
11100110	593	0.662
11100110	594	0.6737
11100110	595	0.6862
11100110	596	0.699
11100110	597	0.7125
11100110	598	0.7254
11100110	599	0.7412
11100110	600	0.7608
11100110	601	0.7776
11100110	602	0.7954
11100110	603	0.8134
11100110	604	0.8301
11100110	605	0.8491
11100110	606	0.8735
11100110	607	0.8924
11100110	608	0.9094
11100110	609	0.9331
11100110	610	0.9566
11100110	611	0.9769
11100110	612	0.9963
11100110	613	1.0189
11100110	614	1.0402
11100110	615	1.0607
11100110	616	1.0799
11100110	617	1.099
11100110	618	1.1183
11100110	619	1.1369
11100110	620	1.1539
11100110	621	1.1715
11100110	622	1.1863
11100110	623	1.2009
11100110	624	1.214
11100110	625	1.2251
11100110	626	1.2328
11100110	627	1.2388
11100110	628	1.2414
11100110	629	1.2426
11100110	630	1.2414
11100110	631	1.2362
11100110	632	1.2281
11100110	633	1.2199
11100110	634	1.2071
11100110	635	1.191
11100110	636	1.1719
11100110	637	1.1546
11100110	638	1.1331
11100110	639	1.1097
11100110	640	1.0848
11100110	641	1.0627
11100110	642	1.0341
11100110	643	1.0058
11100110	644	0.983
11100110	645	0.9572
11100110	646	0.9252
11100110	647	0.8979
11100110	648	0.875
11100110	649	0.8497
11100110	650	0.8226
11100110	651	0.7922
11100110	652	0.7704
11100110	653	0.7548
11100110	654	0.7288
11100110	655	0.7013
11100110	656	0.683
11100110	657	0.6655
11100110	658	0.6442
11100110	659	0.6241
11100110	660	0.6108
11100110	661	0.5949
11100110	662	0.5768
11100110	663	0.5628
11100110	664	0.55
11100110	665	0.5354
11100110	666	0.5216
11100110	667	0.5102
11100110	668	0.4999
11100110	669	0.4869
11100110	670	0.4749
11100110	671	0.4674
11100110	672	0.4571
11100110	673	0.4473
11100110	674	0.4374
11100110	675	0.431
11100110	676	0.4239
11100110	677	0.4144
11100110	678	0.4071
11100110	679	0.4008
11100110	680	0.3936
11100110	681	0.3885
11100110	682	0.3819
11100110	683	0.3762
11100110	684	0.3711
11100110	685	0.3655
11100110	686	0.3607
11100110	687	0.3569
11100110	688	0.3517
11100110	689	0.3462
11100110	690	0.3428
11100110	691	0.3401
11100110	692	0.3347
11100110	693	0.3318
11100110	694	0.3274
11100110	695	0.325
11100110	696	0.321
11100110	697	0.3179
11100110	698	0.3153
11100110	699	0.3122
11100110	700	0.3115
11100110	701	0.3084
11100110	702	0.3052
11100110	703	0.3046
11100110	704	0.3031
11100110	705	0.3017
11100110	706	0.3005
11100110	707	0.2991
11100110	708	0.2988
11100110	709	0.2985
11100110	710	0.2984
11100110	711	0.298
11100110	712	0.2979
11100110	713	0.2989
11100110	714	0.2983
11100110	715	0.3003
11100110	716	0.3003
11100110	717	0.3012
11100110	718	0.3022
11100110	719	0.3025
11100110	720	0.3034
11100110	721	0.3043
11100110	722	0.3052
11100110	723	0.3046
11100110	724	0.3055
11100110	725	0.3051
11100110	726	0.3052
11100110	727	0.3041
11100110	728	0.3046
11100110	729	0.3028
11100110	730	0.3018
11100110	731	0.3008
11100110	732	0.2984
11100110	733	0.2972
11100110	734	0.2946
11100110	735	0.2928
11100110	736	0.2896
11100110	737	0.2873
11100110	738	0.2829
11100110	739	0.2817
11100110	740	0.2782
11100110	741	0.2759
11100110	742	0.2726
11100110	743	0.2687
11100110	744	0.2653
11100110	745	0.2635
11100110	746	0.259
11100110	747	0.2554
11100110	748	0.2543
11100110	749	0.2502
11100110	750	0.2473
11100110	751	0.244
11100110	752	0.2404
11100110	753	0.2396
11100110	754	0.2363
11100110	755	0.2342
11100110	756	0.2327
11100110	757	0.2301
11100110	758	0.2278
11100110	759	0.2272
11100110	760	0.2258
11100110	761	0.2228
11100110	762	0.2206
11100110	763	0.2204
11100110	764	0.2181
11100110	765	0.2165
11100110	766	0.215
11100110	767	0.2158
11100110	768	0.2148
11100110	769	0.2127
11100110	770	0.2121
11100110	771	0.2125
11100110	772	0.2114
11100110	773	0.211
11100110	774	0.2094
11100110	775	0.2106
11100110	776	0.2105
11100110	777	0.2099
11100110	778	0.2092
11100110	779	0.2087
11100110	780	0.2074
11101001	380	0.9905
11101001	381	0.9856
11101001	382	0.9811
11101001	383	0.9759
11101001	384	0.9713
11101001	385	0.9673
11101001	386	0.9629
11101001	387	0.9583
11101001	388	0.9545
11101001	389	0.9512
11101001	390	0.947
11101001	391	0.9438
11101001	392	0.942
11101001	393	0.9399
11101001	394	0.9387
11101001	395	0.9383
11101001	396	0.9385
11101001	397	0.9385
11101001	398	0.9399
11101001	399	0.9413
11101001	400	0.9434
11101001	401	0.9446
11101001	402	0.9465
11101001	403	0.9481
11101001	404	0.9495
11101001	405	0.9499
11101001	406	0.9505
11101001	407	0.9509
11101001	408	0.9491
11101001	409	0.9474
11101001	410	0.9464
11101001	411	0.944
11101001	412	0.942
11101001	413	0.9395
11101001	414	0.9358
11101001	415	0.933
11101001	416	0.9311
11101001	417	0.9281
11101001	418	0.9246
11101001	419	0.9219
11101001	420	0.9195
11101001	421	0.9173
11101001	422	0.9147
11101001	423	0.9115
11101001	424	0.9096
11101001	425	0.9076
11101001	426	0.9045
11101001	427	0.9019
11101001	428	0.8997
11101001	429	0.8964
11101001	430	0.8935
11101001	431	0.8905
11101001	432	0.8871
11101001	433	0.8835
11101001	434	0.8802
11101001	435	0.8771
11101001	436	0.8738
11101001	437	0.8708
11101001	438	0.8676
11101001	439	0.8659
11101001	440	0.8634
11101001	441	0.8611
11101001	442	0.8597
11101001	443	0.8588
11101001	444	0.8577
11101001	445	0.8575
11101001	446	0.8571
11101001	447	0.8567
11101001	448	0.8571
11101001	449	0.8572
11101001	450	0.857
11101001	451	0.8574
11101001	452	0.8574
11101001	453	0.8572
11101001	454	0.8574
11101001	455	0.8571
11101001	456	0.8568
11101001	457	0.8565
11101001	458	0.8557
11101001	459	0.855
11101001	460	0.8546
11101001	461	0.8538
11101001	462	0.8528
11101001	463	0.8528
11101001	464	0.8522
11101001	465	0.8521
11101001	466	0.8528
11101001	467	0.8535
11101001	468	0.8549
11101001	469	0.8575
11101001	470	0.8592
11101001	471	0.8632
11101001	472	0.8681
11101001	473	0.8731
11101001	474	0.8778
11101001	475	0.8843
11101001	476	0.8922
11101001	477	0.8981
11101001	478	0.9045
11101001	479	0.9126
11101001	480	0.9213
11101001	481	0.9276
11101001	482	0.9359
11101001	483	0.9432
11101001	484	0.9488
11101001	485	0.9528
11101001	486	0.9597
